review_id,governorate,service_query,place_name,rating,review_text,review_date,scraped_at
f4faf9b1183d10fb,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل سنتين,2026-06-30T09:42:36.806882+00:00
ccef5fec01168fbe,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل 3 سنوات,2026-06-30T09:42:37.822738+00:00
3cb00efc46a41905,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل 4 سنوات,2026-06-30T09:42:38.851239+00:00
5c8427e93f4612fe,المنوفية,مكتب السجل المدني المنوفية,,4.0,,قبل 4 سنوات,2026-06-30T09:42:39.863624+00:00
3583747d01b5c278,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل 4 سنوات,2026-06-30T09:42:40.874607+00:00
1a8f9bd875e5bfd9,المنوفية,مكتب السجل المدني المنوفية,,3.0,,قبل 4 سنوات,2026-06-30T09:42:41.889249+00:00
6e028aec22fa29d9,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل 4 سنوات,2026-06-30T09:42:43.925398+00:00
309fa9045e21a4fb,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل 4 سنوات,2026-06-30T09:42:44.937160+00:00
8d2035924f30eeac,المنوفية,مكتب السجل المدني المنوفية,,2.0,,قبل 4 سنوات,2026-06-30T09:42:45.957259+00:00
65fb4b8809ab3e9f,المنوفية,مكتب السجل المدني المنوفية,,5.0,تم تطوير السجل المدني بتلا واصبحت الخدمات الإلكترونية تتم بسرعة كبيرة ويوجد بالسجل كافة الخدمات فيمكن استخراج شهادات الميلاد وكذلك البطاقات الشخصية العادية ويتم استلامها بعد اسبوعين وهناك المستعجله نوعين في نفس اليوم او بعد يومين فالخدمات أصبحت اكثر سهولة وسرعة وخصوصا بعد عمليات التكوير التي قامت بها وزارة الداخلية وأصبح من الممكن استخراج اي أوراق رسمية عن طريق الانترنت بسهولة ويسر,تاريخ التعديل: قبل 4 سنوات,2026-06-30T09:43:16.682953+00:00
2a14698396ed3524,المنوفية,مكتب السجل المدني المنوفية,,5.0,ممتاز تم استخراج شهادة ميلاد بسرعه جدا,قبل 5 سنوات,2026-06-30T09:43:16.691026+00:00
8e0736ca4ec00f1f,المنوفية,مكتب السجل المدني المنوفية,,5.0,تم تجديده والافتتاح قريب ان شاء الله,قبل 4 سنوات,2026-06-30T09:43:16.696029+00:00
38b84dfec1219c51,المنوفية,مكتب السجل المدني المنوفية,,,الساعه 8 ومفيش حد والفروض يشتغل8,قبل 5 سنوات,2026-06-30T09:43:16.696029+00:00
95b421893235117b,المنوفية,مكتب السجل المدني المنوفية,,2.0,زحام وعدم نظام وبيروقراطية,قبل 8 سنوات,2026-06-30T09:43:16.711786+00:00
26fd3c30f8f2abe7,المنوفية,مكتب السجل المدني المنوفية,,4.0,خدمة جيده,قبل 5 سنوات,2026-06-30T09:43:16.720913+00:00
c59dfe83dbc3d396,المنوفية,مكتب السجل المدني المنوفية,,5.0,المعامله جيده,قبل 5 سنوات,2026-06-30T09:43:16.727503+00:00
0021bca1f004ab4f,المنوفية,مكتب السجل المدني المنوفية,,3.0,مقبول,قبل 9 سنوات,2026-06-30T09:43:16.727503+00:00
8332db02167e31b5,المنوفية,مكتب السجل المدني المنوفية,,2.0,مكان محترم,قبل 5 سنوات,2026-06-30T09:43:16.743260+00:00
86ade8b4ed595562,المنوفية,مكتب السجل المدني المنوفية,,,سىء,قبل 8 سنوات,2026-06-30T09:43:16.743260+00:00
0ccfc6ae5dc52441,المنوفية,مكتب السجل المدني المنوفية,,4.0,نظام,قبل 5 سنوات,2026-06-30T09:43:16.759205+00:00
818b19ecc83387f2,المنوفية,مكتب السجل المدني المنوفية,,5.0,نعم إنه كذلك,قبل 9 سنوات,2026-06-30T09:43:16.769026+00:00
1d2f04bc774bbc29,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل سنتين,2026-06-30T09:43:19.832773+00:00
fa1ca34a7d516006,المنوفية,مكتب السجل المدني المنوفية,,4.0,,قبل 3 سنوات,2026-06-30T09:43:20.858359+00:00
24fab0632b0c8d7f,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل 3 سنوات,2026-06-30T09:43:21.867472+00:00
70483ee4719f7a47,المنوفية,مكتب السجل المدني المنوفية,,2.0,,قبل 4 سنوات,2026-06-30T09:43:22.901579+00:00
d2dfe0a75b7a689c,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل 4 سنوات,2026-06-30T09:43:23.923033+00:00
e4b2c86e8c35c63f,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل 4 سنوات,2026-06-30T09:43:24.939436+00:00
1ce58eb2b05ded6f,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل 5 سنوات,2026-06-30T09:43:25.947524+00:00
5731f6624c455b15,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل 5 سنوات,2026-06-30T09:43:26.966530+00:00
6cea7ba966a92f3a,المنوفية,مكتب السجل المدني المنوفية,,3.0,,قبل 5 سنوات,2026-06-30T09:43:27.980565+00:00
9a422bc0072f807a,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل 5 سنوات,2026-06-30T09:43:28.988186+00:00
d9c32b26ece097cf,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل 5 سنوات,2026-06-30T09:43:31.007807+00:00
d4cd131dc24e0b1a,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل 5 سنوات,2026-06-30T09:43:32.020904+00:00
a317ac74596389d8,المنوفية,مكتب السجل المدني المنوفية,,5.0,خدمة ممتازة جدا,قبل 7 أشهر,2026-06-30T09:44:00.820097+00:00
c66de3b84ab922b2,المنوفية,مكتب السجل المدني المنوفية,,2.0,منظم إلي حد ما لكنه مزدحم والإجراءات بطيئه والروتين مسيطر لكن التعامل بإحترام,قبل 4 سنوات,2026-06-30T09:44:00.833774+00:00
9c788352564ab459,المنوفية,مكتب السجل المدني المنوفية,,5.0,رائع وتم تجديده والخدمات متكامله ومنظمه,قبل 3 سنوات,2026-06-30T09:44:00.833774+00:00
44f741e965f2f6f1,المنوفية,مكتب السجل المدني المنوفية,,5.0,إنهاء وتقديم خدمة الزائرين بكل جدية وإحترام 💖💕💞🌹❤️💓♥️🌺💖💕🌹🌹❤️ …,قبل 5 سنوات,2026-06-30T09:44:00.849625+00:00
b28cde27343173e3,المنوفية,مكتب السجل المدني المنوفية,,,مزدحم جدا لعدم توافر موظفين,قبل 3 سنوات,2026-06-30T09:44:00.849625+00:00
bb661a79237048b4,المنوفية,مكتب السجل المدني المنوفية,,5.0,عم ابراهيم الشرقاوي قمه في الذوق والاحترام,قبل 4 سنوات,2026-06-30T09:44:00.865294+00:00
a991c8b19d4634eb,المنوفية,مكتب السجل المدني المنوفية,,5.0,حاجه حلوه والله,قبل 3 سنوات,2026-06-30T09:44:00.865294+00:00
6af57abc98e4dc23,المنوفية,مكتب السجل المدني المنوفية,,5.0,جيد جدا,قبل 3 سنوات,2026-06-30T09:44:00.865294+00:00
ebe949df51f98208,المنوفية,مكتب السجل المدني المنوفية,,4.0,موظفين متفاهمين,قبل 3 سنوات,2026-06-30T09:44:00.881105+00:00
1e99f1d081ef2f67,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل شهر,2026-06-30T09:44:01.897473+00:00
fbba905fb7b55746,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل 6 أشهر,2026-06-30T09:44:02.909074+00:00
d42af2b208cf64a3,المنوفية,مكتب السجل المدني المنوفية,,3.0,,تاريخ التعديل: قبل سنة,2026-06-30T09:44:04.963995+00:00
879b16c31f85d6d2,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل سنتين,2026-06-30T09:44:05.988334+00:00
fd5713661516d7df,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل سنتين,2026-06-30T09:44:07.006455+00:00
c88bda8312831acc,المنوفية,مكتب السجل المدني المنوفية,,3.0,,قبل سنتين,2026-06-30T09:44:09.045960+00:00
5166327a59335292,المنوفية,مكتب السجل المدني المنوفية,,4.0,,قبل 3 سنوات,2026-06-30T09:44:10.067380+00:00
7b8395974a65a24c,المنوفية,مكتب السجل المدني المنوفية,,3.0,,قبل 3 سنوات,2026-06-30T09:44:11.086551+00:00
cf843a4a7fdc3967,المنوفية,مكتب السجل المدني المنوفية,,3.0,,قبل 3 سنوات,2026-06-30T09:44:12.098185+00:00
6afd8f851d63032c,المنوفية,مكتب السجل المدني المنوفية,,2.0,,قبل 3 سنوات,2026-06-30T09:44:13.126677+00:00
d5186a0624bfc933,المنوفية,مكتب السجل المدني المنوفية,,3.0,,قبل 3 سنوات,2026-06-30T09:44:14.141438+00:00
557f78c49e30ee1b,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل 3 سنوات,2026-06-30T09:44:15.158831+00:00
8398cd225561b558,المنوفية,مكتب السجل المدني المنوفية,,3.0,,قبل 3 سنوات,2026-06-30T09:44:16.174442+00:00
bd7764ba76c72348,المنوفية,مكتب السجل المدني المنوفية,,4.0,,قبل 3 سنوات,2026-06-30T09:44:17.194668+00:00
371ce9f70815dd16,المنوفية,مكتب السجل المدني المنوفية,,3.0,,قبل 3 سنوات,2026-06-30T09:44:18.205826+00:00
fa1b2d5f7a126df3,المنوفية,مكتب السجل المدني المنوفية,,2.0,,قبل 3 سنوات,2026-06-30T09:44:21.255187+00:00
939f9f0dbfd53938,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل 4 سنوات,2026-06-30T09:44:22.270797+00:00
c4503ae5fca6b657,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل 4 سنوات,2026-06-30T09:44:23.287623+00:00
b220a3665f6ec248,المنوفية,مكتب السجل المدني المنوفية,,5.0,,قبل 4 سنوات,2026-06-30T09:44:24.302031+00:00
614c41a4766a8b08,المنوفية,مكتب السجل المدني المنوفية,,4.0,,قبل 4 سنوات,2026-06-30T09:44:25.310303+00:00
f55d7df13a32627d,المنوفية,مكتب السجل المدني المنوفية,,4.0,,قبل 4 سنوات,2026-06-30T09:44:26.326443+00:00
2e191115b2697c79,البحيرة,مكتب السجل المدني البحيرة,,5.0,إنه مكان مزدحم,قبل 6 أشهر,2026-06-30T09:45:08.721420+00:00
2bf12bae99d259bd,البحيرة,مكتب السجل المدني البحيرة,,,تقعد ٣ ساعات طبور عشان تعمل فيش بس لو معاك واسطه طز ف الطبور والناس والدور,قبل سنتين,2026-06-30T09:45:08.737196+00:00
097967a72f991953,البحيرة,مكتب السجل المدني البحيرة,,5.0,قيد عائلى سريع,قبل سنة,2026-06-30T09:45:08.737196+00:00
d29b7bd20e04d9cf,البحيرة,مكتب السجل المدني البحيرة,,,تم النقل الي مكان اخر,قبل 9 سنوات,2026-06-30T09:45:08.753242+00:00
cddd5eb79e85fb27,البحيرة,مكتب السجل المدني البحيرة,,,تعامل الموظفين سىء جدا,قبل 9 سنوات,2026-06-30T09:45:08.753242+00:00
e26562e72683297c,البحيرة,مكتب السجل المدني البحيرة,,5.0,قسم شرطة دمنهور والأحوال المدنيه,قبل 3 سنوات,2026-06-30T09:45:08.768962+00:00
10e6376b1a51d10b,البحيرة,مكتب السجل المدني البحيرة,,2.0,سئ جدا,قبل 3 سنوات,2026-06-30T09:45:08.768962+00:00
71d110c3b3f4235c,البحيرة,مكتب السجل المدني البحيرة,,2.0,تم النقل الي مكان اخر,قبل 9 سنوات,2026-06-30T09:45:08.768962+00:00
b5709ca91881cb84,البحيرة,مكتب السجل المدني البحيرة,,,معاملة سيئة,قبل 5 سنوات,2026-06-30T09:45:08.785011+00:00
99eef992fde869f8,البحيرة,مكتب السجل المدني البحيرة,,5.0,جيد,قبل سنتين,2026-06-30T09:45:08.785011+00:00
2b1f13cbdcdc6f35,البحيرة,مكتب السجل المدني البحيرة,,3.0,كويس,قبل 3 سنوات,2026-06-30T09:45:08.800847+00:00
2f6b811257fdc9cf,البحيرة,مكتب السجل المدني البحيرة,,5.0,,تاريخ التعديل: قبل 4 سنوات,2026-06-30T09:45:09.806482+00:00
c9b2b9ef04583d43,البحيرة,مكتب السجل المدني البحيرة,,4.0,,قبل سنتين,2026-06-30T09:45:10.830923+00:00
e7cce5e34dd785d8,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 3 سنوات,2026-06-30T09:45:11.854598+00:00
16fb1d4bad967fde,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 3 سنوات,2026-06-30T09:45:12.873602+00:00
6bb3b762194b3554,البحيرة,مكتب السجل المدني البحيرة,,2.0,,قبل 3 سنوات,2026-06-30T09:45:13.883979+00:00
ce49a1e420f4c2da,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 4 سنوات,2026-06-30T09:45:15.933810+00:00
18c72a767e618011,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 4 سنوات,2026-06-30T09:45:16.951775+00:00
df25858972ba4294,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 4 سنوات,2026-06-30T09:45:17.982389+00:00
3250245257d8c662,البحيرة,مكتب السجل المدني البحيرة,,2.0,,قبل 9 سنوات,2026-06-30T09:45:19.011202+00:00
debaed5dffcdc348,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 10 سنوات,2026-06-30T09:45:20.036331+00:00
d622ac42e7e7ea06,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 10 سنوات,2026-06-30T09:45:21.050903+00:00
a0cf13295e3e972f,البحيرة,مكتب السجل المدني البحيرة,,5.0,أتقدم بجزيل الشكر والعرفان للأستاذة القديرة المحترمة مدام / شوق مديرة السجل على جهودها المبذولة في مساعدة الناس وقضاء مصالحهم بكل جدية واهتمام,قبل 7 أشهر,2026-06-30T09:45:51.865718+00:00
9e77e8d848b2b66d,البحيرة,مكتب السجل المدني البحيرة,,5.0,اليوم الموظف المختص بشهادة الميلاد طلبت منه عدد سته شهادات ميلاد اخد 150جنيه علاوة علي أسلوبه في معامله الجمهور مش ادميه في منتهي الوقاحة,قبل 4 سنوات,2026-06-30T09:45:51.865718+00:00
ff78e33c8139aaa0,البحيرة,مكتب السجل المدني البحيرة,,5.0,السرعه وعدم التأخير بسبب وجود موظفين مدربين على العمل تحت اى ظرف,قبل 4 سنوات,2026-06-30T09:45:51.881383+00:00
2e0c9a83a5d401d9,البحيرة,مكتب السجل المدني البحيرة,,3.0,بطيئ جدا فى معاملاته وكمان مكان قديم جدا جدا قابل للازالة,تاريخ التعديل: قبل 3 سنوات,2026-06-30T09:45:51.881383+00:00
7ea5dd84bcc98f1e,البحيرة,مكتب السجل المدني البحيرة,,4.0,عادي,قبل شهر,2026-06-30T09:45:51.899085+00:00
dad4e2160233547e,البحيرة,مكتب السجل المدني البحيرة,,3.0,المكان زحمه جدا ولا يليق بمصلحه حكوميه تستقبل اعداد كبيرة من كل الاعمار,قبل 4 سنوات,2026-06-30T09:45:51.899085+00:00
fbf26a77a8eb3c53,البحيرة,مكتب السجل المدني البحيرة,,,أسوأ مكان ع الاطلاق وحسبنا الله ونعم الوكيل,قبل 5 سنوات,2026-06-30T09:45:51.912722+00:00
d53e7b62d2ecc5ae,البحيرة,مكتب السجل المدني البحيرة,,,لازم تكون طويل البال لما تدخل المكان ده,قبل 7 سنوات,2026-06-30T09:45:51.912722+00:00
72fd1c61fe9a012b,البحيرة,مكتب السجل المدني البحيرة,,4.0,مؤسسه حكوميه خدمية برسوم إدارية تقدم خدمات للمواطنين في نطاقها الجغرافي,قبل 6 سنوات,2026-06-30T09:45:51.928540+00:00
f2883fbfd097a165,البحيرة,مكتب السجل المدني البحيرة,,,زحمه ولا يوجد معامله كويسه,قبل 5 سنوات,2026-06-30T09:45:51.928540+00:00
4fb58456ea565e1a,البحيرة,مكتب السجل المدني البحيرة,,,مكان سئ والموظفين اسؤ من المكان,قبل 3 سنوات,2026-06-30T09:45:51.944646+00:00
98d77c3a54d992f6,البحيرة,مكتب السجل المدني البحيرة,,4.0,جيد فى خدمه المواطنين,قبل 8 سنوات,2026-06-30T09:45:51.944646+00:00
ad6fdffe26dc34f7,البحيرة,مكتب السجل المدني البحيرة,,,انصح بعدم الزياره,قبل 5 سنوات,2026-06-30T09:45:51.960469+00:00
2b78e280e516fde7,البحيرة,مكتب السجل المدني البحيرة,,5.0,خدمة متميزة وسريعة,قبل 4 سنوات,2026-06-30T09:45:51.960469+00:00
d8e2204d84c59a95,البحيرة,مكتب السجل المدني البحيرة,,5.0,جيد جدا,قبل 3 سنوات,2026-06-30T09:45:51.976100+00:00
b64120671fd14271,البحيرة,مكتب السجل المدني البحيرة,,5.0,الشارع زحمه جدا جدا,قبل 5 سنوات,2026-06-30T09:45:51.976100+00:00
9811342911432fff,البحيرة,مكتب السجل المدني البحيرة,,5.0,خدمه ممتازه جدا جدا جدا جدا جدا جدا جدا جدا,قبل سنتين,2026-06-30T09:45:51.991989+00:00
d6764b5c00c71e87,البحيرة,مكتب السجل المدني البحيرة,,,سىء للغاية,قبل 5 سنوات,2026-06-30T09:45:51.999105+00:00
dc14104e02e51eba,البحيرة,مكتب السجل المدني البحيرة,,5.0,الله,قبل 5 سنوات,2026-06-30T09:45:52.007886+00:00
843dbce1b20e6401,البحيرة,مكتب السجل المدني البحيرة,,5.0,عادي,قبل 3 سنوات,2026-06-30T09:45:52.007886+00:00
4f78d21a89233b1a,البحيرة,مكتب السجل المدني البحيرة,,5.0,القمامة والتخلص من القمامة,قبل 4 سنوات,2026-06-30T09:45:52.023670+00:00
564f012c3f02f075,البحيرة,مكتب السجل المدني البحيرة,,,قمامة وقمامة,قبل 5 سنوات,2026-06-30T09:45:52.029884+00:00
49cf8830f61599a7,البحيرة,مكتب السجل المدني البحيرة,,,خرا,قبل 4 سنوات,2026-06-30T09:45:52.039401+00:00
e6b11bf022c5214d,البحيرة,مكتب السجل المدني البحيرة,,2.0,,قبل سنتين,2026-06-30T09:45:55.088654+00:00
25d8d1ace6baa735,البحيرة,مكتب السجل المدني البحيرة,,4.0,,قبل 3 سنوات,2026-06-30T09:45:57.128711+00:00
1ca9d8a3f6b56fcf,البحيرة,مكتب السجل المدني البحيرة,,3.0,,قبل 4 سنوات,2026-06-30T09:45:59.174078+00:00
35319088ff869608,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 4 سنوات,2026-06-30T09:46:00.197054+00:00
48747b56b4b08790,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 4 سنوات,2026-06-30T09:46:01.215587+00:00
365ad2ad02301615,البحيرة,مكتب السجل المدني البحيرة,,3.0,,قبل 4 سنوات,2026-06-30T09:46:02.237658+00:00
7ed589df7be405ca,البحيرة,مكتب السجل المدني البحيرة,,2.0,,قبل 4 سنوات,2026-06-30T09:46:04.285646+00:00
91a287167bc69c3a,البحيرة,مكتب السجل المدني البحيرة,,4.0,,قبل 4 سنوات,2026-06-30T09:46:05.298127+00:00
80d07f8106211561,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 4 سنوات,2026-06-30T09:46:06.313395+00:00
1df3429464560de3,البحيرة,مكتب السجل المدني البحيرة,,5.0,,تاريخ التعديل: قبل 4 سنوات,2026-06-30T09:46:07.349843+00:00
885cbb62cbbc7c74,البحيرة,مكتب السجل المدني البحيرة,,2.0,,قبل 4 سنوات,2026-06-30T09:46:08.376461+00:00
c85420edc8843e4d,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 5 سنوات,2026-06-30T09:46:10.424544+00:00
95f47794763fee35,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 5 سنوات,2026-06-30T09:46:12.481189+00:00
829c62bc7eda6a4c,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 5 سنوات,2026-06-30T09:46:14.527245+00:00
88ff800be48720e7,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 6 سنوات,2026-06-30T09:46:16.586564+00:00
7c30e29ba74b3c39,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 10 سنوات,2026-06-30T09:46:17.610443+00:00
28743bf4470b1fb5,البحيرة,مكتب السجل المدني البحيرة,,,المكان اكتر من سيئ اوسخ سجل مدني في البحيره انا رحت الساعه 8.30 اعم شهاده ميلاد معرفتش اعملها كل شويه السيستم بايظه رحت السجل المدني كفر الزيات احسن سجل في البحيره سرعه رهيبه روحت الساعه 11 خلصت 11.24 بالظبط بتاخد ورقه نستنا دورك انصح اي حد روح كفر الزيات احسن كتجربة شخصية,قبل سنة,2026-06-30T09:46:48.269196+00:00
1173f224aa98f70f,البحيرة,مكتب السجل المدني البحيرة,,,يحتاج لعدد موظفين أكبر ف الفترة الصباحية او فتح فرع اخر او لماذا لا يكون ف كل مكتب بريد ف القرى فرع سجل مدني موظف واحد فقط بكل مكتب بريد يقضي ع الزحام الشديد وتضييع الوقت,قبل سنتين,2026-06-30T09:46:48.269196+00:00
73b4ce54c016c30b,البحيرة,مكتب السجل المدني البحيرة,,,خدمة سيئة جدا زحام شديد وعدم تنظيم وتعنت وحب السلطه طبقا لهوي الموظفين,قبل 3 سنوات,2026-06-30T09:46:48.284998+00:00
4db5d277ebcfe1cb,البحيرة,مكتب السجل المدني البحيرة,,5.0,ازدحام متوسط وفترة انتظار لا تطول كثيرا الاداء سريع والخدمة جيده,قبل سنتين,2026-06-30T09:46:48.300633+00:00
4ddaf75dfab3bfa0,البحيرة,مكتب السجل المدني البحيرة,,,ازبل سجل مدني علي مستوي الجمهورية بأكملها خدمة طين ومعاملة زبالة وطول الوقت زحااااام شديد,قبل 3 سنوات,2026-06-30T09:46:48.300633+00:00
c0190c84cd16a199,البحيرة,مكتب السجل المدني البحيرة,,,زحام شديد وبطء في العمل وخدمة سيئة وتعامل غير لائق مع المواطنين,قبل 4 سنوات,2026-06-30T09:46:48.316392+00:00
bf6ad512ebed9c62,البحيرة,مكتب السجل المدني البحيرة,,5.0,مش عارفه اطلع شهادة الميلاد,قبل 3 سنوات,2026-06-30T09:46:48.316392+00:00
516326a08143c23f,البحيرة,مكتب السجل المدني البحيرة,,,زحام شديد جدا جدا اليوم,قبل سنتين,2026-06-30T09:46:48.332070+00:00
8173296d5414bb80,البحيرة,مكتب السجل المدني البحيرة,,4.0,سجل مدني ايتاي البارود مكان كويس,تاريخ التعديل: قبل 4 سنوات,2026-06-30T09:46:48.332070+00:00
695f9fca3995e585,البحيرة,مكتب السجل المدني البحيرة,,2.0,فيه تكدس وغير منظم,قبل سنتين,2026-06-30T09:46:48.348174+00:00
c647f6138aa5dc36,البحيرة,مكتب السجل المدني البحيرة,,,اسوأ سجل مدني,قبل سنتين,2026-06-30T09:46:48.348174+00:00
11c5a61b61b111d1,البحيرة,مكتب السجل المدني البحيرة,,5.0,جميل جدا,قبل 4 سنوات,2026-06-30T09:46:48.364224+00:00
0d6cb07aa64b1cd0,البحيرة,مكتب السجل المدني البحيرة,,,خدمه سيئه جدا,قبل 4 سنوات,2026-06-30T09:46:48.364224+00:00
fb9bd42b691d9ee0,البحيرة,مكتب السجل المدني البحيرة,,2.0,حاجه زفت,قبل 4 سنوات,2026-06-30T09:46:48.379958+00:00
207a9dc99df82b13,البحيرة,مكتب السجل المدني البحيرة,,,الخدمة سيئة,قبل 4 سنوات,2026-06-30T09:46:48.379958+00:00
3910e79c1587c1fe,البحيرة,مكتب السجل المدني البحيرة,,4.0,جيد,قبل سنتين,2026-06-30T09:46:48.395955+00:00
f48b7a3827dff615,البحيرة,مكتب السجل المدني البحيرة,,5.0,مكان حكومي.,قبل 3 سنوات,2026-06-30T09:46:48.395955+00:00
9b7a2cd30fc5f618,البحيرة,مكتب السجل المدني البحيرة,,4.0,جميل,قبل 3 سنوات,2026-06-30T09:46:48.411746+00:00
93c267a8e377e068,البحيرة,مكتب السجل المدني البحيرة,,,بطيئ,قبل 3 سنوات,2026-06-30T09:46:48.411746+00:00
1cb884a473171186,البحيرة,مكتب السجل المدني البحيرة,,5.0,مجلس مدينة ايتاي البارود,قبل 9 سنوات,2026-06-30T09:46:48.427826+00:00
dfd482357d589526,البحيرة,مكتب السجل المدني البحيرة,,5.0,جيد,قبل 3 سنوات,2026-06-30T09:46:48.427826+00:00
a0510bbeafbd48d6,البحيرة,مكتب السجل المدني البحيرة,,3.0,,قبل شهرين,2026-06-30T09:46:49.450985+00:00
66c2c4efe65aa141,البحيرة,مكتب السجل المدني البحيرة,,4.0,,قبل سنة,2026-06-30T09:46:51.493205+00:00
7fccf9d14f205ca3,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل سنتين,2026-06-30T09:46:56.597834+00:00
a63b53e34ac1b295,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل سنتين,2026-06-30T09:46:57.626910+00:00
410f45c3232fbcb8,البحيرة,مكتب السجل المدني البحيرة,,2.0,,قبل سنتين,2026-06-30T09:46:59.657153+00:00
ff2aef8c24333a77,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل سنتين,2026-06-30T09:47:00.679166+00:00
eed470476c201071,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل سنتين,2026-06-30T09:47:01.714046+00:00
1cfd63bbfe13c840,البحيرة,مكتب السجل المدني البحيرة,,3.0,,قبل سنتين,2026-06-30T09:47:02.745271+00:00
d7650a82f83d3060,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 3 سنوات,2026-06-30T09:47:06.791702+00:00
41171131e88a8173,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 3 سنوات,2026-06-30T09:47:10.857565+00:00
f36c65bee9cd0730,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 4 سنوات,2026-06-30T09:47:12.887910+00:00
7e02ca855fe26c8b,البحيرة,مكتب السجل المدني البحيرة,,4.0,,قبل 4 سنوات,2026-06-30T09:47:13.901112+00:00
0a88a4718b80d3ca,البحيرة,مكتب السجل المدني البحيرة,,2.0,,قبل 4 سنوات,2026-06-30T09:47:14.926240+00:00
dcf0524ba71a951c,البحيرة,مكتب السجل المدني البحيرة,,4.0,,قبل 4 سنوات,2026-06-30T09:47:15.938913+00:00
ab18b84276048acd,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 4 سنوات,2026-06-30T09:47:16.964803+00:00
fdb1a58e35c5e91c,البحيرة,مكتب السجل المدني البحيرة,,3.0,,قبل 4 سنوات,2026-06-30T09:47:18.998775+00:00
b0e962e612d11ea0,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 4 سنوات,2026-06-30T09:47:22.055746+00:00
c813b8ba8f575603,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 4 سنوات,2026-06-30T09:47:26.111475+00:00
c11d82258ed12749,البحيرة,مكتب السجل المدني البحيرة,,5.0,,قبل 5 سنوات,2026-06-30T09:47:27.120351+00:00
8296f81c8c799940,البحيرة,مكتب السجل المدني البحيرة,,2.0,,قبل 10 سنوات,2026-06-30T09:47:28.140057+00:00
1bbe273137e2436d,البحيرة,مكتب السجل المدني البحيرة,,2.0,مكان جيد ومتطور وخدمته سريعة نظرا لعدم وجود زحام مثل باقي المقرات الأخرى السجل المدني. ويمكن استخراج جميع الوثائق التى تصدرها مصلحة الأحوال المدنية وخاصة تفعيل القيد العائلي ويتم ذلك بسرعة متناهية . ولكن الموظف القائم بالشباك يحتاج إلى تأهيل في كيفية التعامل الجيد مع المواطنين.,قبل 4 سنوات,2026-06-30T09:47:58.255245+00:00
56795deec82b6485,البحيرة,مكتب السجل المدني البحيرة,,5.0,المكتب أصبح روعه وحاجه محترمة جدا بعد التجديدات والسادة الموظفين قمة الاحترام ناقص يشغلو التكييفات بس . لسه بردو التكييف مشتغلش,تاريخ التعديل: قبل سنة,2026-06-30T09:47:58.259556+00:00
